,T1D0,T1D1,T2D0,T3D0,T3D1,HeavyRain,LightRain,Rain,Sunny,DayOfWeek,BeforeNationalDay,NationalDayFront(1-4),NationalDayTail(5-7),Weekend,WorkingDay,WorkingWeekend
2016-10-14 22:40:00,10.0,29.0,21.0,20.0,29.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-10-14 23:00:00,8.0,12.0,8.0,19.0,19.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-10-14 23:20:00,14.0,22.0,12.0,16.0,26.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-10-14 23:40:00,5.0,13.0,7.0,8.0,12.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,1,0
2016-10-15 00:00:00,8.0,127.0,3.0,14.0,171.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 00:20:00,9.0,92.0,2.0,17.0,100.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 00:40:00,10.0,60.0,1.0,16.0,83.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 01:00:00,9.0,13.0,1.0,24.0,11.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 01:20:00,8.0,11.0,1.0,22.0,7.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 01:40:00,9.0,11.0,2.0,12.0,7.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 02:00:00,11.0,8.0,0.0,13.0,6.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 02:20:00,8.0,4.0,1.0,21.0,7.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 02:40:00,5.0,12.0,0.0,11.0,5.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 03:00:00,6.0,10.0,1.0,10.0,5.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 03:20:00,9.0,9.0,0.0,15.0,5.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 03:40:00,9.0,16.0,0.0,12.0,4.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 04:00:00,9.0,13.0,0.0,14.0,5.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 04:20:00,9.0,23.0,1.0,12.0,6.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 04:40:00,11.0,23.0,1.0,17.0,6.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 05:00:00,10.0,24.0,17.0,18.0,13.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 05:20:00,7.0,28.0,21.0,10.0,12.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 05:40:00,9.0,37.0,14.0,22.0,20.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 06:00:00,10.0,43.0,21.0,19.0,16.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 06:20:00,19.0,44.0,13.0,42.0,39.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 06:40:00,31.0,59.0,0.0,80.0,63.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 07:00:00,39.0,49.0,0.0,103.0,59.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 07:20:00,53.0,75.0,50.0,107.0,62.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 07:40:00,46.0,72.0,81.0,92.0,77.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 08:00:00,44.0,73.0,101.0,105.0,80.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 08:20:00,47.0,103.0,118.0,97.0,80.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 08:40:00,55.0,123.0,103.0,128.0,121.0,0.0,1.0,0.0,0.0,6.0,0,0,0,1,0,0
2016-10-15 09:00:00,70.0,110.0,108.0,127.0,90.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 09:20:00,72.0,103.0,124.0,115.0,97.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 09:40:00,55.0,121.0,95.0,121.0,105.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 10:00:00,60.0,114.0,111.0,119.0,97.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 10:20:00,65.0,105.0,111.0,135.0,91.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 10:40:00,54.0,104.0,101.0,94.0,107.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 11:00:00,59.0,101.0,77.0,122.0,84.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 11:20:00,44.0,91.0,76.0,103.0,94.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 11:40:00,45.0,91.0,58.0,109.0,81.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 12:00:00,43.0,72.0,62.0,89.0,103.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 12:20:00,48.0,87.0,85.0,104.0,84.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 12:40:00,41.0,86.0,78.0,102.0,76.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 13:00:00,63.0,87.0,85.0,110.0,115.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 13:20:00,41.0,87.0,90.0,128.0,117.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 13:40:00,35.0,107.0,93.0,135.0,109.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 14:00:00,56.0,108.0,79.0,108.0,104.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 14:20:00,69.0,100.0,88.0,114.0,97.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 14:40:00,64.0,93.0,60.0,118.0,103.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 15:00:00,37.0,108.0,72.0,109.0,119.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 15:20:00,59.0,85.0,82.0,159.0,101.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 15:40:00,57.0,96.0,88.0,127.0,106.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 16:00:00,57.0,92.0,85.0,137.0,90.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 16:20:00,66.0,89.0,79.0,125.0,95.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 16:40:00,64.0,93.0,91.0,124.0,89.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 17:00:00,66.0,85.0,72.0,105.0,104.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 17:20:00,55.0,94.0,84.0,127.0,87.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 17:40:00,32.0,90.0,50.0,104.0,87.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 18:00:00,33.0,67.0,41.0,82.0,92.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 18:20:00,30.0,71.0,35.0,70.0,85.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 18:40:00,29.0,61.0,37.0,62.0,82.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 19:00:00,20.0,46.0,40.0,64.0,83.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 19:20:00,20.0,55.0,37.0,67.0,49.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 19:40:00,26.0,48.0,34.0,73.0,63.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 20:00:00,22.0,44.0,36.0,55.0,73.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 20:20:00,17.0,38.0,50.0,48.0,55.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 20:40:00,23.0,40.0,32.0,53.0,54.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 21:00:00,21.0,34.0,26.0,45.0,43.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 21:20:00,18.0,28.0,21.0,42.0,36.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 21:40:00,20.0,28.0,26.0,31.0,30.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 22:00:00,16.0,25.0,16.0,22.0,24.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 22:20:00,17.0,21.0,10.0,22.0,23.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 22:40:00,4.0,21.0,11.0,20.0,22.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 23:00:00,15.0,20.0,6.0,9.0,15.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 23:20:00,5.0,13.0,8.0,9.0,31.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-15 23:40:00,9.0,15.0,7.0,13.0,9.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,0,0
2016-10-16 00:00:00,10.0,107.0,2.0,24.0,135.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 00:20:00,9.0,68.0,0.0,18.0,109.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 00:40:00,8.0,35.0,1.0,20.0,87.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 01:00:00,7.0,4.0,1.0,19.0,9.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 01:20:00,10.0,10.0,2.0,19.0,5.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 01:40:00,4.0,11.0,0.0,17.0,7.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 02:00:00,6.0,7.0,0.0,10.0,4.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 02:20:00,6.0,6.0,0.0,12.0,8.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 02:40:00,2.0,8.0,0.0,19.0,7.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 03:00:00,6.0,7.0,0.0,9.0,8.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 03:20:00,5.0,15.0,0.0,14.0,4.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 03:40:00,9.0,15.0,1.0,12.0,5.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 04:00:00,9.0,17.0,0.0,11.0,3.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 04:20:00,11.0,14.0,0.0,14.0,5.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 04:40:00,16.0,22.0,0.0,17.0,7.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 05:00:00,4.0,32.0,17.0,8.0,13.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 05:20:00,3.0,33.0,9.0,13.0,15.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 05:40:00,7.0,37.0,20.0,12.0,17.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 06:00:00,6.0,37.0,12.0,28.0,24.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 06:20:00,7.0,32.0,34.0,39.0,44.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 06:40:00,10.0,58.0,34.0,62.0,37.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 07:00:00,19.0,36.0,40.0,65.0,40.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 07:20:00,28.0,50.0,69.0,78.0,50.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 07:40:00,53.0,39.0,58.0,74.0,65.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 08:00:00,29.0,47.0,81.0,85.0,85.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 08:20:00,44.0,72.0,92.0,114.0,80.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 08:40:00,35.0,67.0,99.0,102.0,86.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 09:00:00,51.0,100.0,95.0,105.0,107.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 09:20:00,47.0,108.0,107.0,94.0,90.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 09:40:00,48.0,108.0,87.0,72.0,98.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 10:00:00,38.0,88.0,90.0,102.0,107.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 10:20:00,60.0,107.0,75.0,69.0,135.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 10:40:00,52.0,102.0,97.0,68.0,110.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 11:00:00,50.0,96.0,67.0,53.0,81.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 11:20:00,43.0,99.0,80.0,58.0,98.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 11:40:00,26.0,77.0,57.0,93.0,64.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 12:00:00,53.0,94.0,68.0,96.0,110.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 12:20:00,48.0,73.0,68.0,92.0,96.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 12:40:00,50.0,89.0,63.0,104.0,115.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 13:00:00,61.0,108.0,79.0,114.0,136.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 13:20:00,49.0,104.0,61.0,120.0,125.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 13:40:00,48.0,105.0,90.0,126.0,146.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 14:00:00,51.0,112.0,66.0,126.0,143.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 14:20:00,62.0,108.0,81.0,125.0,133.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 14:40:00,58.0,97.0,63.0,143.0,147.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 15:00:00,58.0,119.0,78.0,138.0,140.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 15:20:00,65.0,118.0,86.0,109.0,134.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 15:40:00,78.0,99.0,69.0,109.0,135.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 16:00:00,69.0,135.0,84.0,144.0,144.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 16:20:00,65.0,111.0,98.0,127.0,126.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 16:40:00,69.0,105.0,71.0,133.0,105.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 17:00:00,70.0,98.0,82.0,132.0,100.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 17:20:00,59.0,134.0,65.0,116.0,108.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 17:40:00,37.0,111.0,74.0,120.0,100.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 18:00:00,39.0,76.0,46.0,105.0,88.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 18:20:00,41.0,77.0,54.0,93.0,109.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 18:40:00,38.0,56.0,32.0,80.0,82.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 19:00:00,33.0,63.0,44.0,81.0,74.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 19:20:00,30.0,64.0,35.0,74.0,87.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 19:40:00,34.0,64.0,38.0,76.0,84.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 20:00:00,32.0,58.0,31.0,59.0,66.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 20:20:00,34.0,53.0,46.0,56.0,58.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 20:40:00,21.0,52.0,33.0,50.0,67.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 21:00:00,24.0,34.0,22.0,42.0,21.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 21:20:00,30.0,45.0,23.0,39.0,41.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 21:40:00,15.0,27.0,21.0,32.0,32.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 22:00:00,18.0,17.0,14.0,31.0,21.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 22:20:00,7.0,16.0,11.0,26.0,22.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 22:40:00,3.0,27.0,6.0,16.0,21.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 23:00:00,9.0,15.0,4.0,17.0,12.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 23:20:00,5.0,21.0,6.0,21.0,12.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-16 23:40:00,5.0,16.0,4.0,17.0,11.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,0,0
2016-10-17 00:00:00,13.0,139.0,3.0,17.0,143.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 00:20:00,12.0,55.0,1.0,21.0,107.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 00:40:00,7.0,33.0,4.0,18.0,88.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 01:00:00,6.0,7.0,2.0,23.0,10.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 01:20:00,11.0,7.0,1.0,19.0,10.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 01:40:00,5.0,10.0,0.0,10.0,4.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 02:00:00,4.0,5.0,3.0,11.0,5.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 02:20:00,6.0,9.0,0.0,14.0,3.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 02:40:00,7.0,6.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 03:00:00,7.0,6.0,0.0,16.0,8.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0
2016-10-17 03:20:00,10.0,11.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0
2016-10-17 03:40:00,7.0,21.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0
2016-10-17 04:00:00,14.0,13.0,0.0,15.0,7.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0
2016-10-17 04:20:00,12.0,20.0,0.0,12.0,5.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0
2016-10-17 04:40:00,17.0,26.0,0.0,11.0,6.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0
2016-10-17 05:00:00,2.0,27.0,14.0,14.0,6.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0
2016-10-17 05:20:00,5.0,32.0,19.0,15.0,10.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0
2016-10-17 05:40:00,7.0,38.0,23.0,23.0,15.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0
2016-10-17 06:00:00,13.0,45.0,31.0,40.0,32.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 06:20:00,18.0,68.0,45.0,59.0,41.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 06:40:00,19.0,73.0,52.0,95.0,49.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 07:00:00,45.0,106.0,84.0,145.0,87.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 07:20:00,44.0,120.0,125.0,162.0,111.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 07:40:00,56.0,130.0,119.0,165.0,104.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 08:00:00,50.0,132.0,130.0,175.0,123.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 08:20:00,46.0,140.0,133.0,182.0,147.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 08:40:00,56.0,141.0,109.0,180.0,150.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 09:00:00,43.0,161.0,114.0,138.0,136.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 09:20:00,54.0,120.0,102.0,150.0,137.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 09:40:00,41.0,121.0,91.0,117.0,106.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 10:00:00,46.0,101.0,65.0,127.0,78.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 10:20:00,57.0,101.0,65.0,108.0,77.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 10:40:00,38.0,90.0,58.0,86.0,84.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 11:00:00,29.0,62.0,63.0,102.0,79.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 11:20:00,39.0,73.0,54.0,89.0,79.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 11:40:00,33.0,107.0,50.0,88.0,71.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 12:00:00,32.0,87.0,66.0,89.0,77.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 12:20:00,47.0,87.0,54.0,78.0,75.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 12:40:00,44.0,87.0,70.0,90.0,111.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 13:00:00,35.0,88.0,62.0,108.0,127.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 13:20:00,51.0,100.0,71.0,93.0,91.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 13:40:00,59.0,85.0,66.0,95.0,73.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 14:00:00,41.0,87.0,82.0,114.0,75.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 14:20:00,47.0,93.0,72.0,118.0,83.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 14:40:00,52.0,109.0,56.0,85.0,100.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 15:00:00,46.0,99.0,53.0,117.0,93.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 15:20:00,47.0,92.0,84.0,105.0,122.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 15:40:00,35.0,89.0,76.0,108.0,90.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 16:00:00,63.0,101.0,68.0,114.0,91.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 16:20:00,56.0,108.0,92.0,112.0,94.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 16:40:00,42.0,104.0,72.0,96.0,90.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 17:00:00,43.0,112.0,86.0,140.0,80.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 17:20:00,34.0,126.0,83.0,132.0,82.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 17:40:00,25.0,130.0,58.0,113.0,84.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 18:00:00,22.0,52.0,56.0,90.0,79.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 18:20:00,24.0,84.0,53.0,93.0,86.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 18:40:00,14.0,49.0,53.0,65.0,80.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 19:00:00,26.0,39.0,38.0,51.0,54.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 19:20:00,15.0,46.0,48.0,46.0,47.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 19:40:00,16.0,33.0,26.0,53.0,54.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 20:00:00,11.0,33.0,29.0,46.0,51.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 20:20:00,17.0,33.0,33.0,45.0,25.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 20:40:00,19.0,33.0,26.0,39.0,43.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 21:00:00,17.0,24.0,28.0,37.0,23.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
2016-10-17 21:20:00,11.0,24.0,20.0,31.0,25.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
