volume,time,tollgate_direction
3,2016-10-10 01:40:00,T3D1
16,2016-10-10 01:40:00,T3D0
1,2016-10-10 01:40:00,T2D0
6,2016-10-10 02:00:00,T1D1
6,2016-10-10 02:00:00,T1D0
2,2016-10-10 02:00:00,T3D1
11,2016-10-10 02:00:00,T3D0
7,2016-10-10 02:20:00,T1D1
9,2016-10-10 02:20:00,T1D0
3,2016-10-10 02:20:00,T3D1
11,2016-10-10 02:20:00,T3D0
4,2016-10-10 02:40:00,T1D1
12,2016-10-10 02:40:00,T1D0
6,2016-10-10 02:40:00,T3D1
12,2016-10-10 02:40:00,T3D0
9,2016-10-10 03:00:00,T1D1
7,2016-10-10 03:00:00,T1D0
3,2016-10-10 03:00:00,T3D1
17,2016-10-10 03:00:00,T3D0
11,2016-10-10 03:20:00,T1D1
6,2016-10-10 03:20:00,T1D0
7,2016-10-10 03:20:00,T3D1
12,2016-10-10 03:20:00,T3D0
18,2016-10-10 03:40:00,T1D1
8,2016-10-10 03:40:00,T1D0
2,2016-10-10 03:40:00,T3D1
12,2016-10-10 03:40:00,T3D0
15,2016-10-10 04:00:00,T1D1
2,2016-10-10 04:00:00,T1D0
3,2016-10-10 04:00:00,T3D1
12,2016-10-10 04:00:00,T3D0
22,2016-10-10 04:20:00,T1D1
16,2016-10-10 04:20:00,T1D0
7,2016-10-10 04:20:00,T3D1
14,2016-10-10 04:20:00,T3D0
26,2016-10-10 04:40:00,T1D1
7,2016-10-10 04:40:00,T1D0
9,2016-10-10 04:40:00,T3D1
11,2016-10-10 04:40:00,T3D0
29,2016-10-10 05:00:00,T1D1
2,2016-10-10 05:00:00,T1D0
14,2016-10-10 05:00:00,T3D1
13,2016-10-10 05:00:00,T3D0
9,2016-10-10 05:00:00,T2D0
37,2016-10-10 05:20:00,T1D1
3,2016-10-10 05:20:00,T1D0
16,2016-10-10 05:20:00,T3D1
13,2016-10-10 05:20:00,T3D0
17,2016-10-10 05:20:00,T2D0
39,2016-10-10 05:40:00,T1D1
9,2016-10-10 05:40:00,T1D0
7,2016-10-10 05:40:00,T3D1
34,2016-10-10 05:40:00,T3D0
30,2016-10-10 05:40:00,T2D0
33,2016-10-10 06:00:00,T1D1
13,2016-10-10 06:00:00,T1D0
16,2016-10-10 06:00:00,T3D1
25,2016-10-10 06:00:00,T3D0
23,2016-10-10 06:00:00,T2D0
61,2016-10-10 06:20:00,T1D1
13,2016-10-10 06:20:00,T1D0
37,2016-10-10 06:20:00,T3D1
60,2016-10-10 06:20:00,T3D0
34,2016-10-10 06:20:00,T2D0
59,2016-10-10 06:40:00,T1D1
18,2016-10-10 06:40:00,T1D0
42,2016-10-10 06:40:00,T3D1
68,2016-10-10 06:40:00,T3D0
49,2016-10-10 06:40:00,T2D0
69,2016-10-10 07:00:00,T1D1
34,2016-10-10 07:00:00,T1D0
61,2016-10-10 07:00:00,T3D1
123,2016-10-10 07:00:00,T3D0
82,2016-10-10 07:00:00,T2D0
102,2016-10-10 07:20:00,T1D1
40,2016-10-10 07:20:00,T1D0
84,2016-10-10 07:20:00,T3D1
136,2016-10-10 07:20:00,T3D0
114,2016-10-10 07:20:00,T2D0
146,2016-10-10 07:40:00,T1D1
37,2016-10-10 07:40:00,T1D0
80,2016-10-10 07:40:00,T3D1
151,2016-10-10 07:40:00,T3D0
115,2016-10-10 07:40:00,T2D0
111,2016-10-10 08:00:00,T1D1
47,2016-10-10 08:00:00,T1D0
124,2016-10-10 08:00:00,T3D1
153,2016-10-10 08:00:00,T3D0
129,2016-10-10 08:00:00,T2D0
114,2016-10-10 08:20:00,T1D1
44,2016-10-10 08:20:00,T1D0
99,2016-10-10 08:20:00,T3D1
150,2016-10-10 08:20:00,T3D0
120,2016-10-10 08:20:00,T2D0
103,2016-10-10 08:40:00,T1D1
57,2016-10-10 08:40:00,T1D0
138,2016-10-10 08:40:00,T3D1
135,2016-10-10 08:40:00,T3D0
117,2016-10-10 08:40:00,T2D0
131,2016-10-10 09:00:00,T1D1
51,2016-10-10 09:00:00,T1D0
120,2016-10-10 09:00:00,T3D1
141,2016-10-10 09:00:00,T3D0
121,2016-10-10 09:00:00,T2D0
123,2016-10-10 09:20:00,T1D1
44,2016-10-10 09:20:00,T1D0
109,2016-10-10 09:20:00,T3D1
153,2016-10-10 09:20:00,T3D0
92,2016-10-10 09:20:00,T2D0
107,2016-10-10 09:40:00,T1D1
53,2016-10-10 09:40:00,T1D0
95,2016-10-10 09:40:00,T3D1
114,2016-10-10 09:40:00,T3D0
90,2016-10-10 09:40:00,T2D0
102,2016-10-10 10:00:00,T1D1
35,2016-10-10 10:00:00,T1D0
79,2016-10-10 10:00:00,T3D1
94,2016-10-10 10:00:00,T3D0
60,2016-10-10 10:00:00,T2D0
87,2016-10-10 10:20:00,T1D1
42,2016-10-10 10:20:00,T1D0
95,2016-10-10 10:20:00,T3D1
111,2016-10-10 10:20:00,T3D0
57,2016-10-10 10:20:00,T2D0
89,2016-10-10 10:40:00,T1D1
40,2016-10-10 10:40:00,T1D0
94,2016-10-10 10:40:00,T3D1
112,2016-10-10 10:40:00,T3D0
76,2016-10-10 10:40:00,T2D0
78,2016-10-10 11:00:00,T1D1
37,2016-10-10 11:00:00,T1D0
85,2016-10-10 11:00:00,T3D1
99,2016-10-10 11:00:00,T3D0
57,2016-10-10 11:00:00,T2D0
79,2016-10-10 11:20:00,T1D1
26,2016-10-10 11:20:00,T1D0
80,2016-10-10 11:20:00,T3D1
68,2016-10-10 11:20:00,T3D0
55,2016-10-10 11:20:00,T2D0
69,2016-10-10 11:40:00,T1D1
19,2016-10-10 11:40:00,T1D0
70,2016-10-10 11:40:00,T3D1
83,2016-10-10 11:40:00,T3D0
55,2016-10-10 11:40:00,T2D0
99,2016-10-10 12:00:00,T1D1
41,2016-10-10 12:00:00,T1D0
93,2016-10-10 12:00:00,T3D1
106,2016-10-10 12:00:00,T3D0
67,2016-10-10 12:00:00,T2D0
84,2016-10-10 12:20:00,T1D1
28,2016-10-10 12:20:00,T1D0
79,2016-10-10 12:20:00,T3D1
102,2016-10-10 12:20:00,T3D0
76,2016-10-10 12:20:00,T2D0
66,2016-10-10 12:40:00,T1D1
36,2016-10-10 12:40:00,T1D0
80,2016-10-10 12:40:00,T3D1
105,2016-10-10 12:40:00,T3D0
66,2016-10-10 12:40:00,T2D0
90,2016-10-10 13:00:00,T1D1
51,2016-10-10 13:00:00,T1D0
66,2016-10-10 13:00:00,T3D1
108,2016-10-10 13:00:00,T3D0
69,2016-10-10 13:00:00,T2D0
85,2016-10-10 13:20:00,T1D1
42,2016-10-10 13:20:00,T1D0
106,2016-10-10 13:20:00,T3D1
100,2016-10-10 13:20:00,T3D0
57,2016-10-10 13:20:00,T2D0
107,2016-10-10 13:40:00,T1D1
44,2016-10-10 13:40:00,T1D0
70,2016-10-10 13:40:00,T3D1
96,2016-10-10 13:40:00,T3D0
85,2016-10-10 13:40:00,T2D0
86,2016-10-10 14:00:00,T1D1
33,2016-10-10 14:00:00,T1D0
104,2016-10-10 14:00:00,T3D1
97,2016-10-10 14:00:00,T3D0
65,2016-10-10 14:00:00,T2D0
92,2016-10-10 14:20:00,T1D1
45,2016-10-10 14:20:00,T1D0
83,2016-10-10 14:20:00,T3D1
96,2016-10-10 14:20:00,T3D0
61,2016-10-10 14:20:00,T2D0
95,2016-10-10 14:40:00,T1D1
51,2016-10-10 14:40:00,T1D0
83,2016-10-10 14:40:00,T3D1
74,2016-10-10 14:40:00,T3D0
69,2016-10-10 14:40:00,T2D0
90,2016-10-10 15:00:00,T1D1
46,2016-10-10 15:00:00,T1D0
99,2016-10-10 15:00:00,T3D1
116,2016-10-10 15:00:00,T3D0
66,2016-10-10 15:00:00,T2D0
109,2016-10-10 15:20:00,T1D1
36,2016-10-10 15:20:00,T1D0
84,2016-10-10 15:20:00,T3D1
99,2016-10-10 15:20:00,T3D0
69,2016-10-10 15:20:00,T2D0
96,2016-10-10 15:40:00,T1D1
56,2016-10-10 15:40:00,T1D0
74,2016-10-10 15:40:00,T3D1
119,2016-10-10 15:40:00,T3D0
70,2016-10-10 15:40:00,T2D0
116,2016-10-10 16:00:00,T1D1
42,2016-10-10 16:00:00,T1D0
85,2016-10-10 16:00:00,T3D1
110,2016-10-10 16:00:00,T3D0
77,2016-10-10 16:00:00,T2D0
69,2016-10-10 16:20:00,T1D1
45,2016-10-10 16:20:00,T1D0
86,2016-10-10 16:20:00,T3D1
111,2016-10-10 16:20:00,T3D0
67,2016-10-10 16:20:00,T2D0
103,2016-10-10 16:40:00,T1D1
28,2016-10-10 16:40:00,T1D0
92,2016-10-10 16:40:00,T3D1
102,2016-10-10 16:40:00,T3D0
81,2016-10-10 16:40:00,T2D0
109,2016-10-10 17:00:00,T1D1
41,2016-10-10 17:00:00,T1D0
79,2016-10-10 17:00:00,T3D1
110,2016-10-10 17:00:00,T3D0
85,2016-10-10 17:00:00,T2D0
124,2016-10-10 17:20:00,T1D1
22,2016-10-10 17:20:00,T1D0
94,2016-10-10 17:20:00,T3D1
121,2016-10-10 17:20:00,T3D0
65,2016-10-10 17:20:00,T2D0
110,2016-10-10 17:40:00,T1D1
16,2016-10-10 17:40:00,T1D0
117,2016-10-10 17:40:00,T3D1
88,2016-10-10 17:40:00,T3D0
55,2016-10-10 17:40:00,T2D0
53,2016-10-10 18:00:00,T1D1
20,2016-10-10 18:00:00,T1D0
63,2016-10-10 18:00:00,T3D1
71,2016-10-10 18:00:00,T3D0
59,2016-10-10 18:00:00,T2D0
81,2016-10-10 18:20:00,T1D1
28,2016-10-10 18:20:00,T1D0
64,2016-10-10 18:20:00,T3D1
79,2016-10-10 18:20:00,T3D0
53,2016-10-10 18:20:00,T2D0
71,2016-10-10 18:40:00,T1D1
23,2016-10-10 18:40:00,T1D0
72,2016-10-10 18:40:00,T3D1
64,2016-10-10 18:40:00,T3D0
41,2016-10-10 18:40:00,T2D0
54,2016-10-10 19:00:00,T1D1
14,2016-10-10 19:00:00,T1D0
50,2016-10-10 19:00:00,T3D1
32,2016-10-10 19:00:00,T3D0
30,2016-10-10 19:00:00,T2D0
60,2016-10-10 19:20:00,T1D1
21,2016-10-10 19:20:00,T1D0
54,2016-10-10 19:20:00,T3D1
69,2016-10-10 19:20:00,T3D0
31,2016-10-10 19:20:00,T2D0
44,2016-10-10 19:40:00,T1D1
19,2016-10-10 19:40:00,T1D0
55,2016-10-10 19:40:00,T3D1
58,2016-10-10 19:40:00,T3D0
31,2016-10-10 19:40:00,T2D0
40,2016-10-10 20:00:00,T1D1
15,2016-10-10 20:00:00,T1D0
44,2016-10-10 20:00:00,T3D1
53,2016-10-10 20:00:00,T3D0
32,2016-10-10 20:00:00,T2D0
33,2016-10-10 20:20:00,T1D1
20,2016-10-10 20:20:00,T1D0
42,2016-10-10 20:20:00,T3D1
59,2016-10-10 20:20:00,T3D0
41,2016-10-10 20:20:00,T2D0
39,2016-10-10 20:40:00,T1D1
17,2016-10-10 20:40:00,T1D0
44,2016-10-10 20:40:00,T3D1
40,2016-10-10 20:40:00,T3D0
26,2016-10-10 20:40:00,T2D0
30,2016-10-10 21:00:00,T1D1
22,2016-10-10 21:00:00,T1D0
33,2016-10-10 21:00:00,T3D1
36,2016-10-10 21:00:00,T3D0
25,2016-10-10 21:00:00,T2D0
34,2016-10-10 21:20:00,T1D1
8,2016-10-10 21:20:00,T1D0
40,2016-10-10 21:20:00,T3D1
16,2016-10-10 21:20:00,T3D0
32,2016-10-10 21:20:00,T2D0
34,2016-10-10 21:40:00,T1D1
16,2016-10-10 21:40:00,T1D0
18,2016-10-10 21:40:00,T3D1
32,2016-10-10 21:40:00,T3D0
16,2016-10-10 21:40:00,T2D0
25,2016-10-10 22:00:00,T1D1
5,2016-10-10 22:00:00,T1D0
24,2016-10-10 22:00:00,T3D1
19,2016-10-10 22:00:00,T3D0
24,2016-10-10 22:00:00,T2D0
26,2016-10-10 22:20:00,T1D1
11,2016-10-10 22:20:00,T1D0
22,2016-10-10 22:20:00,T3D1
19,2016-10-10 22:20:00,T3D0
17,2016-10-10 22:20:00,T2D0
13,2016-10-10 22:40:00,T1D1
5,2016-10-10 22:40:00,T1D0
23,2016-10-10 22:40:00,T3D1
24,2016-10-10 22:40:00,T3D0
10,2016-10-10 22:40:00,T2D0
11,2016-10-10 23:00:00,T1D1
9,2016-10-10 23:00:00,T1D0
10,2016-10-10 23:00:00,T3D1
22,2016-10-10 23:00:00,T3D0
15,2016-10-10 23:20:00,T1D1
5,2016-10-10 23:20:00,T1D0
21,2016-10-10 23:20:00,T3D1
24,2016-10-10 23:20:00,T3D0
9,2016-10-10 23:20:00,T2D0
8,2016-10-10 23:40:00,T1D1
4,2016-10-10 23:40:00,T1D0
28,2016-10-10 23:40:00,T3D1
9,2016-10-10 23:40:00,T3D0
12,2016-10-10 23:40:00,T2D0
98,2016-10-11 00:00:00,T1D1
12,2016-10-11 00:00:00,T1D0
110,2016-10-11 00:00:00,T3D1
18,2016-10-11 00:00:00,T3D0
4,2016-10-11 00:00:00,T2D0
44,2016-10-11 00:20:00,T1D1
14,2016-10-11 00:20:00,T1D0
83,2016-10-11 00:20:00,T3D1
19,2016-10-11 00:20:00,T3D0
2,2016-10-11 00:20:00,T2D0
34,2016-10-11 00:40:00,T1D1
10,2016-10-11 00:40:00,T1D0
65,2016-10-11 00:40:00,T3D1
16,2016-10-11 00:40:00,T3D0
2,2016-10-11 00:40:00,T2D0
10,2016-10-11 01:00:00,T1D1
6,2016-10-11 01:00:00,T1D0
6,2016-10-11 01:00:00,T3D1
23,2016-10-11 01:00:00,T3D0
8,2016-10-11 01:20:00,T1D1
11,2016-10-11 01:20:00,T1D0
8,2016-10-11 01:20:00,T3D1
18,2016-10-11 01:20:00,T3D0
8,2016-10-11 01:40:00,T1D1
4,2016-10-11 01:40:00,T1D0
8,2016-10-11 01:40:00,T3D1
10,2016-10-11 01:40:00,T3D0
6,2016-10-11 02:00:00,T1D1
3,2016-10-11 02:00:00,T1D0
8,2016-10-11 02:00:00,T3D1
15,2016-10-11 02:00:00,T3D0
9,2016-10-11 02:20:00,T1D1
12,2016-10-11 02:20:00,T1D0
5,2016-10-11 02:20:00,T3D1
15,2016-10-11 02:20:00,T3D0
7,2016-10-11 02:40:00,T1D1
6,2016-10-11 02:40:00,T1D0
5,2016-10-11 02:40:00,T3D1
13,2016-10-11 02:40:00,T3D0
7,2016-10-11 03:00:00,T1D1
6,2016-10-11 03:00:00,T1D0
2,2016-10-11 03:00:00,T3D1
11,2016-10-11 03:00:00,T3D0
10,2016-10-11 03:20:00,T1D1
5,2016-10-11 03:20:00,T1D0
2,2016-10-11 03:20:00,T3D1
9,2016-10-11 03:20:00,T3D0
19,2016-10-11 03:40:00,T1D1
3,2016-10-11 03:40:00,T1D0
8,2016-10-11 03:40:00,T3D1
4,2016-10-11 03:40:00,T3D0
16,2016-10-11 04:00:00,T1D1
12,2016-10-11 04:00:00,T1D0
3,2016-10-11 04:00:00,T3D1
14,2016-10-11 04:00:00,T3D0
17,2016-10-11 04:20:00,T1D1
15,2016-10-11 04:20:00,T1D0
4,2016-10-11 04:20:00,T3D1
15,2016-10-11 04:20:00,T3D0
20,2016-10-11 04:40:00,T1D1
12,2016-10-11 04:40:00,T1D0
13,2016-10-11 04:40:00,T3D1
14,2016-10-11 04:40:00,T3D0
23,2016-10-11 05:00:00,T1D1
6,2016-10-11 05:00:00,T1D0
12,2016-10-11 05:00:00,T3D1
15,2016-10-11 05:00:00,T3D0
14,2016-10-11 05:00:00,T2D0
33,2016-10-11 05:20:00,T1D1
11,2016-10-11 05:20:00,T1D0
18,2016-10-11 05:20:00,T3D1
24,2016-10-11 05:20:00,T3D0
9,2016-10-11 05:20:00,T2D0
37,2016-10-11 05:40:00,T1D1
6,2016-10-11 05:40:00,T1D0
16,2016-10-11 05:40:00,T3D1
23,2016-10-11 05:40:00,T3D0
22,2016-10-11 05:40:00,T2D0
37,2016-10-11 06:00:00,T1D1
9,2016-10-11 06:00:00,T1D0
17,2016-10-11 06:00:00,T3D1
28,2016-10-11 06:00:00,T3D0
25,2016-10-11 06:00:00,T2D0
51,2016-10-11 06:20:00,T1D1
26,2016-10-11 06:20:00,T1D0
39,2016-10-11 06:20:00,T3D1
44,2016-10-11 06:20:00,T3D0
31,2016-10-11 06:20:00,T2D0
56,2016-10-11 06:40:00,T1D1
18,2016-10-11 06:40:00,T1D0
53,2016-10-11 06:40:00,T3D1
92,2016-10-11 06:40:00,T3D0
52,2016-10-11 06:40:00,T2D0
72,2016-10-11 07:00:00,T1D1
30,2016-10-11 07:00:00,T1D0
54,2016-10-11 07:00:00,T3D1
101,2016-10-11 07:00:00,T3D0
94,2016-10-11 07:00:00,T2D0
94,2016-10-11 07:20:00,T1D1
40,2016-10-11 07:20:00,T1D0
79,2016-10-11 07:20:00,T3D1
126,2016-10-11 07:20:00,T3D0
109,2016-10-11 07:20:00,T2D0
93,2016-10-11 07:40:00,T1D1
52,2016-10-11 07:40:00,T1D0
84,2016-10-11 07:40:00,T3D1
147,2016-10-11 07:40:00,T3D0
103,2016-10-11 07:40:00,T2D0
130,2016-10-11 08:00:00,T1D1
49,2016-10-11 08:00:00,T1D0
116,2016-10-11 08:00:00,T3D1
168,2016-10-11 08:00:00,T3D0
122,2016-10-11 08:00:00,T2D0
108,2016-10-11 08:20:00,T1D1
49,2016-10-11 08:20:00,T1D0
111,2016-10-11 08:20:00,T3D1
136,2016-10-11 08:20:00,T3D0
106,2016-10-11 08:20:00,T2D0
126,2016-10-11 08:40:00,T1D1
40,2016-10-11 08:40:00,T1D0
129,2016-10-11 08:40:00,T3D1
172,2016-10-11 08:40:00,T3D0
123,2016-10-11 08:40:00,T2D0
129,2016-10-11 09:00:00,T1D1
45,2016-10-11 09:00:00,T1D0
118,2016-10-11 09:00:00,T3D1
141,2016-10-11 09:00:00,T3D0
106,2016-10-11 09:00:00,T2D0
108,2016-10-11 09:20:00,T1D1
47,2016-10-11 09:20:00,T1D0
115,2016-10-11 09:20:00,T3D1
122,2016-10-11 09:20:00,T3D0
92,2016-10-11 09:20:00,T2D0
123,2016-10-11 09:40:00,T1D1
44,2016-10-11 09:40:00,T1D0
92,2016-10-11 09:40:00,T3D1
122,2016-10-11 09:40:00,T3D0
71,2016-10-11 09:40:00,T2D0
114,2016-10-11 10:00:00,T1D1
37,2016-10-11 10:00:00,T1D0
68,2016-10-11 10:00:00,T3D1
107,2016-10-11 10:00:00,T3D0
69,2016-10-11 10:00:00,T2D0
75,2016-10-11 10:20:00,T1D1
47,2016-10-11 10:20:00,T1D0
70,2016-10-11 10:20:00,T3D1
99,2016-10-11 10:20:00,T3D0
55,2016-10-11 10:20:00,T2D0
86,2016-10-11 10:40:00,T1D1
37,2016-10-11 10:40:00,T1D0
74,2016-10-11 10:40:00,T3D1
111,2016-10-11 10:40:00,T3D0
71,2016-10-11 10:40:00,T2D0
81,2016-10-11 11:00:00,T1D1
37,2016-10-11 11:00:00,T1D0
69,2016-10-11 11:00:00,T3D1
90,2016-10-11 11:00:00,T3D0
66,2016-10-11 11:00:00,T2D0
79,2016-10-11 11:20:00,T1D1
37,2016-10-11 11:20:00,T1D0
94,2016-10-11 11:20:00,T3D1
91,2016-10-11 11:20:00,T3D0
71,2016-10-11 11:20:00,T2D0
68,2016-10-11 11:40:00,T1D1
47,2016-10-11 11:40:00,T1D0
72,2016-10-11 11:40:00,T3D1
93,2016-10-11 11:40:00,T3D0
61,2016-10-11 11:40:00,T2D0
98,2016-10-11 12:00:00,T1D1
42,2016-10-11 12:00:00,T1D0
80,2016-10-11 12:00:00,T3D1
76,2016-10-11 12:00:00,T3D0
69,2016-10-11 12:00:00,T2D0
86,2016-10-11 12:20:00,T1D1
42,2016-10-11 12:20:00,T1D0
98,2016-10-11 12:20:00,T3D1
110,2016-10-11 12:20:00,T3D0
63,2016-10-11 12:20:00,T2D0
79,2016-10-11 12:40:00,T1D1
51,2016-10-11 12:40:00,T1D0
89,2016-10-11 12:40:00,T3D1
92,2016-10-11 12:40:00,T3D0
72,2016-10-11 12:40:00,T2D0
121,2016-10-11 13:00:00,T1D1
35,2016-10-11 13:00:00,T1D0
120,2016-10-11 13:00:00,T3D1
86,2016-10-11 13:00:00,T3D0
58,2016-10-11 13:00:00,T2D0
104,2016-10-11 13:20:00,T1D1
37,2016-10-11 13:20:00,T1D0
148,2016-10-11 13:20:00,T3D1
84,2016-10-11 13:20:00,T3D0
52,2016-10-11 13:20:00,T2D0
91,2016-10-11 13:40:00,T1D1
36,2016-10-11 13:40:00,T1D0
79,2016-10-11 13:40:00,T3D1
80,2016-10-11 13:40:00,T3D0
64,2016-10-11 13:40:00,T2D0
77,2016-10-11 14:00:00,T1D1
44,2016-10-11 14:00:00,T1D0
75,2016-10-11 14:00:00,T3D1
86,2016-10-11 14:00:00,T3D0
69,2016-10-11 14:00:00,T2D0
91,2016-10-11 14:20:00,T1D1
43,2016-10-11 14:20:00,T1D0
112,2016-10-11 14:20:00,T3D1
98,2016-10-11 14:20:00,T3D0
76,2016-10-11 14:20:00,T2D0
111,2016-10-11 14:40:00,T1D1
48,2016-10-11 14:40:00,T1D0
109,2016-10-11 14:40:00,T3D1
98,2016-10-11 14:40:00,T3D0
70,2016-10-11 14:40:00,T2D0
85,2016-10-11 15:00:00,T1D1
43,2016-10-11 15:00:00,T1D0
80,2016-10-11 15:00:00,T3D1
106,2016-10-11 15:00:00,T3D0
79,2016-10-11 15:00:00,T2D0
90,2016-10-11 15:20:00,T1D1
57,2016-10-11 15:20:00,T1D0
61,2016-10-11 15:20:00,T3D1
105,2016-10-11 15:20:00,T3D0
87,2016-10-11 15:20:00,T2D0
86,2016-10-11 15:40:00,T1D1
39,2016-10-11 15:40:00,T1D0
92,2016-10-11 15:40:00,T3D1
101,2016-10-11 15:40:00,T3D0
79,2016-10-11 15:40:00,T2D0
81,2016-10-11 16:00:00,T1D1
52,2016-10-11 16:00:00,T1D0
86,2016-10-11 16:00:00,T3D1
111,2016-10-11 16:00:00,T3D0
63,2016-10-11 16:00:00,T2D0
91,2016-10-11 16:20:00,T1D1
45,2016-10-11 16:20:00,T1D0
93,2016-10-11 16:20:00,T3D1
120,2016-10-11 16:20:00,T3D0
79,2016-10-11 16:20:00,T2D0
103,2016-10-11 16:40:00,T1D1
42,2016-10-11 16:40:00,T1D0
87,2016-10-11 16:40:00,T3D1
121,2016-10-11 16:40:00,T3D0
74,2016-10-11 16:40:00,T2D0
75,2016-10-11 17:00:00,T1D1
39,2016-10-11 17:00:00,T1D0
98,2016-10-11 17:00:00,T3D1
114,2016-10-11 17:00:00,T3D0
95,2016-10-11 17:00:00,T2D0
93,2016-10-11 17:20:00,T1D1
30,2016-10-11 17:20:00,T1D0
89,2016-10-11 17:20:00,T3D1
118,2016-10-11 17:20:00,T3D0
66,2016-10-11 17:20:00,T2D0
109,2016-10-11 17:40:00,T1D1
24,2016-10-11 17:40:00,T1D0
118,2016-10-11 17:40:00,T3D1
111,2016-10-11 17:40:00,T3D0
76,2016-10-11 17:40:00,T2D0
66,2016-10-11 18:00:00,T1D1
27,2016-10-11 18:00:00,T1D0
78,2016-10-11 18:00:00,T3D1
105,2016-10-11 18:00:00,T3D0
54,2016-10-11 18:00:00,T2D0
83,2016-10-11 18:20:00,T1D1
33,2016-10-11 18:20:00,T1D0
76,2016-10-11 18:20:00,T3D1
72,2016-10-11 18:20:00,T3D0
56,2016-10-11 18:20:00,T2D0
62,2016-10-11 18:40:00,T1D1
25,2016-10-11 18:40:00,T1D0
75,2016-10-11 18:40:00,T3D1
60,2016-10-11 18:40:00,T3D0
50,2016-10-11 18:40:00,T2D0
61,2016-10-11 19:00:00,T1D1
24,2016-10-11 19:00:00,T1D0
70,2016-10-11 19:00:00,T3D1
46,2016-10-11 19:00:00,T3D0
44,2016-10-11 19:00:00,T2D0
54,2016-10-11 19:20:00,T1D1
27,2016-10-11 19:20:00,T1D0
54,2016-10-11 19:20:00,T3D1
69,2016-10-11 19:20:00,T3D0
28,2016-10-11 19:20:00,T2D0
40,2016-10-11 19:40:00,T1D1
18,2016-10-11 19:40:00,T1D0
51,2016-10-11 19:40:00,T3D1
62,2016-10-11 19:40:00,T3D0
30,2016-10-11 19:40:00,T2D0
35,2016-10-11 20:00:00,T1D1
11,2016-10-11 20:00:00,T1D0
46,2016-10-11 20:00:00,T3D1
38,2016-10-11 20:00:00,T3D0
40,2016-10-11 20:00:00,T2D0
41,2016-10-11 20:20:00,T1D1
19,2016-10-11 20:20:00,T1D0
37,2016-10-11 20:20:00,T3D1
49,2016-10-11 20:20:00,T3D0
24,2016-10-11 20:20:00,T2D0
38,2016-10-11 20:40:00,T1D1
13,2016-10-11 20:40:00,T1D0
52,2016-10-11 20:40:00,T3D1
38,2016-10-11 20:40:00,T3D0
37,2016-10-11 20:40:00,T2D0
35,2016-10-11 21:00:00,T1D1
20,2016-10-11 21:00:00,T1D0
37,2016-10-11 21:00:00,T3D1
34,2016-10-11 21:00:00,T3D0
33,2016-10-11 21:00:00,T2D0
34,2016-10-11 21:20:00,T1D1
11,2016-10-11 21:20:00,T1D0
37,2016-10-11 21:20:00,T3D1
36,2016-10-11 21:20:00,T3D0
28,2016-10-11 21:20:00,T2D0
23,2016-10-11 21:40:00,T1D1
9,2016-10-11 21:40:00,T1D0
33,2016-10-11 21:40:00,T3D1
36,2016-10-11 21:40:00,T3D0
26,2016-10-11 21:40:00,T2D0
22,2016-10-11 22:00:00,T1D1
8,2016-10-11 22:00:00,T1D0
18,2016-10-11 22:00:00,T3D1
25,2016-10-11 22:00:00,T3D0
22,2016-10-11 22:00:00,T2D0
21,2016-10-11 22:20:00,T1D1
5,2016-10-11 22:20:00,T1D0
16,2016-10-11 22:20:00,T3D1
20,2016-10-11 22:20:00,T3D0
19,2016-10-11 22:20:00,T2D0
26,2016-10-11 22:40:00,T1D1
9,2016-10-11 22:40:00,T1D0
16,2016-10-11 22:40:00,T3D1
16,2016-10-11 22:40:00,T3D0
16,2016-10-11 22:40:00,T2D0
14,2016-10-11 23:00:00,T1D1
11,2016-10-11 23:00:00,T1D0
12,2016-10-11 23:00:00,T3D1
13,2016-10-11 23:00:00,T3D0
23,2016-10-11 23:00:00,T2D0
18,2016-10-11 23:20:00,T1D1
7,2016-10-11 23:20:00,T1D0
9,2016-10-11 23:20:00,T3D1
10,2016-10-11 23:20:00,T3D0
8,2016-10-11 23:20:00,T2D0
9,2016-10-11 23:40:00,T1D1
7,2016-10-11 23:40:00,T1D0
12,2016-10-11 23:40:00,T3D1
15,2016-10-11 23:40:00,T3D0
9,2016-10-11 23:40:00,T2D0
129,2016-10-12 00:00:00,T1D1
8,2016-10-12 00:00:00,T1D0
132,2016-10-12 00:00:00,T3D1
18,2016-10-12 00:00:00,T3D0
2,2016-10-12 00:00:00,T2D0
71,2016-10-12 00:20:00,T1D1
7,2016-10-12 00:20:00,T1D0
90,2016-10-12 00:20:00,T3D1
12,2016-10-12 00:20:00,T3D0
2,2016-10-12 00:20:00,T2D0
26,2016-10-12 00:40:00,T1D1
11,2016-10-12 00:40:00,T1D0
64,2016-10-12 00:40:00,T3D1
21,2016-10-12 00:40:00,T3D0
1,2016-10-12 00:40:00,T2D0
10,2016-10-12 01:00:00,T1D1
8,2016-10-12 01:00:00,T1D0
7,2016-10-12 01:00:00,T3D1
18,2016-10-12 01:00:00,T3D0
4,2016-10-12 01:20:00,T1D1
7,2016-10-12 01:20:00,T1D0
13,2016-10-12 01:20:00,T3D1
20,2016-10-12 01:20:00,T3D0
7,2016-10-12 01:40:00,T1D1
5,2016-10-12 01:40:00,T1D0
15,2016-10-12 01:40:00,T3D1
15,2016-10-12 01:40:00,T3D0
9,2016-10-12 02:00:00,T1D1
